Using device: cuda
Label distribution: {0: 49, 1: 28, 2: 21, 3: 28, 4: 21, 5: 42, 6: 35, 7: 21, 8: 35}
Block 0 distribution: {0: 7, 1: 4, 2: 3, 3: 4, 4: 3, 5: 6, 6: 5, 7: 3, 8: 5}
Block 1 distribution: {0: 7, 1: 4, 2: 3, 3: 4, 4: 3, 5: 6, 6: 5, 7: 3, 8: 5}
Block 2 distribution: {0: 7, 1: 4, 2: 3, 3: 4, 4: 3, 5: 6, 6: 5, 7: 3, 8: 5}
Block 3 distribution: {0: 7, 1: 4, 2: 3, 3: 4, 4: 3, 5: 6, 6: 5, 7: 3, 8: 5}
Block 4 distribution: {0: 7, 1: 4, 2: 3, 3: 4, 4: 3, 5: 6, 6: 5, 7: 3, 8: 5}
Block 5 distribution: {0: 7, 1: 4, 2: 3, 3: 4, 4: 3, 5: 6, 6: 5, 7: 3, 8: 5}
Block 6 distribution: {0: 7, 1: 4, 2: 3, 3: 4, 4: 3, 5: 6, 6: 5, 7: 3, 8: 5}
(7, 40, 5, 2)
Number of categories: 9
Fold 0 | Epoch 01 - train_acc: 0.172, train_loss: 2.195, val_acc: 0.175, val_loss: 2.194
Fold 2 | Epoch 149 - train_acc: 0.209, train_loss: 2.087, val_acc: 0.175, val_loss: 5.645
Fold 2 | Epoch 150 - train_acc: 0.210, train_loss: 2.087, val_acc: 0.175, val_loss: 5.413
[sub3-Fold2] BEST test_acc=0.130
Confusion matrix:
 [[12 20  0  0  0  0 16  0 22]
 [ 9 13  0  0  0  0  9  0  9]
 [ 8  7  0  0  0  0  7  0  8]
 [ 7  9  0  0  0  0 15  0  9]
 [ 5  6  0  0  0  0 18  0  1]
 [17 14  0  0  0  0 14  0 15]
 [ 8 13  0  0  0  0 17  0 12]
 [ 6 17  0  0  0  0  3  0  4]
 [ 9 18  0  0  0  0 13  0 10]]
Fold 3 | Epoch 01 - train_acc: 0.128, train_loss: 2.199, val_acc: 0.117, val_loss: 2.196
Fold 3 | Epoch 02 - train_acc: 0.132, train_loss: 2.196, val_acc: 0.113, val_loss: 2.194
Fold 3 | Epoch 03 - train_acc: 0.140, train_loss: 2.194, val_acc: 0.102, val_loss: 2.192
Fold 3 | Epoch 04 - train_acc: 0.146, train_loss: 2.191, val_acc: 0.107, val_loss: 2.189
Fold 3 | Epoch 05 - train_acc: 0.153, train_loss: 2.189, val_acc: 0.102, val_loss: 2.186
Fold 3 | Epoch 06 - train_acc: 0.160, train_loss: 2.186, val_acc: 0.120, val_loss: 2.182
Fold 3 | Epoch 07 - train_acc: 0.156, train_loss: 2.184, val_acc: 0.147, val_loss: 2.177
Fold 3 | Epoch 08 - train_acc: 0.158, train_loss: 2.181, val_acc: 0.170, val_loss: 2.171
Fold 3 | Epoch 09 - train_acc: 0.163, train_loss: 2.178, val_acc: 0.165, val_loss: 2.166
Fold 3 | Epoch 10 - train_acc: 0.165, train_loss: 2.174, val_acc: 0.172, val_loss: 2.160
Fold 3 | Epoch 11 - train_acc: 0.172, train_loss: 2.171, val_acc: 0.175, val_loss: 2.156
Fold 3 | Epoch 12 - train_acc: 0.172, train_loss: 2.167, val_acc: 0.175, val_loss: 2.157
Fold 3 | Epoch 13 - train_acc: 0.171, train_loss: 2.163, val_acc: 0.175, val_loss: 2.165
Fold 3 | Epoch 14 - train_acc: 0.175, train_loss: 2.159, val_acc: 0.175, val_loss: 2.194
Fold 3 | Epoch 15 - train_acc: 0.176, train_loss: 2.155, val_acc: 0.175, val_loss: 2.253
Fold 3 | Epoch 16 - train_acc: 0.176, train_loss: 2.151, val_acc: 0.175, val_loss: 2.376
Fold 3 | Epoch 17 - train_acc: 0.179, train_loss: 2.148, val_acc: 0.175, val_loss: 2.618
Fold 3 | Epoch 18 - train_acc: 0.181, train_loss: 2.145, val_acc: 0.175, val_loss: 3.342
Fold 3 | Epoch 19 - train_acc: 0.184, train_loss: 2.142, val_acc: 0.175, val_loss: 4.299
Fold 3 | Epoch 20 - train_acc: 0.185, train_loss: 2.140, val_acc: 0.175, val_loss: 5.864
Fold 3 | Epoch 21 - train_acc: 0.183, train_loss: 2.138, val_acc: 0.175, val_loss: 7.660
Epoch 00022: reducing learning rate of group 0 to 4.0000e-05.
Fold 3 | Epoch 22 - train_acc: 0.183, train_loss: 2.136, val_acc: 0.175, val_loss: 9.452
Fold 3 | Epoch 23 - train_acc: 0.187, train_loss: 2.134, val_acc: 0.175, val_loss: 9.516
Fold 3 | Epoch 24 - train_acc: 0.187, train_loss: 2.132, val_acc: 0.175, val_loss: 10.670
Fold 3 | Epoch 25 - train_acc: 0.189, train_loss: 2.131, val_acc: 0.175, val_loss: 12.398
Fold 3 | Epoch 26 - train_acc: 0.185, train_loss: 2.129, val_acc: 0.175, val_loss: 14.942
Fold 3 | Epoch 27 - train_acc: 0.184, train_loss: 2.128, val_acc: 0.175, val_loss: 16.685
Fold 3 | Epoch 28 - train_acc: 0.183, train_loss: 2.127, val_acc: 0.175, val_loss: 15.877
Fold 3 | Epoch 29 - train_acc: 0.184, train_loss: 2.126, val_acc: 0.175, val_loss: 15.799
Fold 3 | Epoch 30 - train_acc: 0.189, train_loss: 2.125, val_acc: 0.175, val_loss: 13.772
Fold 3 | Epoch 31 - train_acc: 0.189, train_loss: 2.123, val_acc: 0.175, val_loss: 14.977
Fold 3 | Epoch 32 - train_acc: 0.189, train_loss: 2.122, val_acc: 0.175, val_loss: 16.727
Epoch 00033: reducing learning rate of group 0 to 3.2000e-05.
Fold 3 | Epoch 33 - train_acc: 0.191, train_loss: 2.121, val_acc: 0.175, val_loss: 16.691
Fold 3 | Epoch 34 - train_acc: 0.192, train_loss: 2.120, val_acc: 0.175, val_loss: 17.624
Fold 3 | Epoch 35 - train_acc: 0.190, train_loss: 2.119, val_acc: 0.175, val_loss: 20.965
Fold 3 | Epoch 36 - train_acc: 0.190, train_loss: 2.118, val_acc: 0.175, val_loss: 24.442
Fold 3 | Epoch 37 - train_acc: 0.190, train_loss: 2.117, val_acc: 0.175, val_loss: 26.751
Fold 3 | Epoch 38 - train_acc: 0.190, train_loss: 2.116, val_acc: 0.175, val_loss: 29.312
Fold 3 | Epoch 39 - train_acc: 0.189, train_loss: 2.115, val_acc: 0.175, val_loss: 27.371
Fold 3 | Epoch 40 - train_acc: 0.191, train_loss: 2.114, val_acc: 0.175, val_loss: 25.810
Fold 3 | Epoch 41 - train_acc: 0.194, train_loss: 2.113, val_acc: 0.175, val_loss: 22.427
Fold 3 | Epoch 42 - train_acc: 0.193, train_loss: 2.112, val_acc: 0.175, val_loss: 16.859
Fold 3 | Epoch 43 - train_acc: 0.194, train_loss: 2.112, val_acc: 0.175, val_loss: 17.340
Epoch 00044: reducing learning rate of group 0 to 2.5600e-05.
Fold 3 | Epoch 44 - train_acc: 0.193, train_loss: 2.111, val_acc: 0.175, val_loss: 19.347
Fold 3 | Epoch 45 - train_acc: 0.194, train_loss: 2.110, val_acc: 0.175, val_loss: 17.633
Fold 3 | Epoch 46 - train_acc: 0.195, train_loss: 2.109, val_acc: 0.175, val_loss: 16.623
Fold 3 | Epoch 47 - train_acc: 0.196, train_loss: 2.108, val_acc: 0.175, val_loss: 16.022
Fold 3 | Epoch 48 - train_acc: 0.196, train_loss: 2.108, val_acc: 0.175, val_loss: 13.344
Fold 3 | Epoch 49 - train_acc: 0.196, train_loss: 2.107, val_acc: 0.175, val_loss: 7.928
Fold 3 | Epoch 50 - train_acc: 0.196, train_loss: 2.106, val_acc: 0.175, val_loss: 7.032
Fold 3 | Epoch 51 - train_acc: 0.198, train_loss: 2.105, val_acc: 0.175, val_loss: 5.732
Fold 3 | Epoch 52 - train_acc: 0.197, train_loss: 2.105, val_acc: 0.175, val_loss: 6.892
Fold 3 | Epoch 53 - train_acc: 0.197, train_loss: 2.104, val_acc: 0.175, val_loss: 4.962
Fold 3 | Epoch 54 - train_acc: 0.200, train_loss: 2.103, val_acc: 0.075, val_loss: 4.853
Epoch 00055: reducing learning rate of group 0 to 2.0480e-05.
Fold 3 | Epoch 55 - train_acc: 0.202, train_loss: 2.102, val_acc: 0.075, val_loss: 7.541
Fold 3 | Epoch 56 - train_acc: 0.201, train_loss: 2.102, val_acc: 0.075, val_loss: 6.552
Fold 3 | Epoch 57 - train_acc: 0.201, train_loss: 2.101, val_acc: 0.075, val_loss: 4.454
Fold 3 | Epoch 58 - train_acc: 0.201, train_loss: 2.101, val_acc: 0.083, val_loss: 2.963
Fold 3 | Epoch 59 - train_acc: 0.201, train_loss: 2.100, val_acc: 0.087, val_loss: 3.125
Fold 3 | Epoch 60 - train_acc: 0.202, train_loss: 2.099, val_acc: 0.075, val_loss: 4.244
Fold 3 | Epoch 61 - train_acc: 0.203, train_loss: 2.099, val_acc: 0.075, val_loss: 5.536
Fold 3 | Epoch 62 - train_acc: 0.203, train_loss: 2.098, val_acc: 0.075, val_loss: 6.049
Fold 3 | Epoch 63 - train_acc: 0.204, train_loss: 2.098, val_acc: 0.075, val_loss: 5.273
Fold 3 | Epoch 64 - train_acc: 0.203, train_loss: 2.097, val_acc: 0.075, val_loss: 4.899
Fold 3 | Epoch 65 - train_acc: 0.203, train_loss: 2.096, val_acc: 0.075, val_loss: 5.348
Epoch 00066: reducing learning rate of group 0 to 1.6384e-05.
Fold 3 | Epoch 66 - train_acc: 0.202, train_loss: 2.096, val_acc: 0.075, val_loss: 4.005
Fold 3 | Epoch 67 - train_acc: 0.204, train_loss: 2.095, val_acc: 0.087, val_loss: 2.704
Fold 3 | Epoch 68 - train_acc: 0.203, train_loss: 2.095, val_acc: 0.083, val_loss: 2.546
Fold 3 | Epoch 69 - train_acc: 0.203, train_loss: 2.095, val_acc: 0.085, val_loss: 2.535
Fold 3 | Epoch 70 - train_acc: 0.204, train_loss: 2.094, val_acc: 0.072, val_loss: 2.465
Fold 3 | Epoch 71 - train_acc: 0.204, train_loss: 2.094, val_acc: 0.070, val_loss: 2.618
Fold 3 | Epoch 72 - train_acc: 0.203, train_loss: 2.093, val_acc: 0.075, val_loss: 3.316
Fold 3 | Epoch 73 - train_acc: 0.206, train_loss: 2.093, val_acc: 0.075, val_loss: 3.942
Fold 3 | Epoch 74 - train_acc: 0.207, train_loss: 2.092, val_acc: 0.068, val_loss: 2.933
Fold 3 | Epoch 75 - train_acc: 0.207, train_loss: 2.092, val_acc: 0.075, val_loss: 2.908
Fold 3 | Epoch 76 - train_acc: 0.207, train_loss: 2.091, val_acc: 0.075, val_loss: 2.782
Epoch 00077: reducing learning rate of group 0 to 1.3107e-05.
Fold 3 | Epoch 77 - train_acc: 0.206, train_loss: 2.091, val_acc: 0.062, val_loss: 2.997
Fold 3 | Epoch 78 - train_acc: 0.207, train_loss: 2.090, val_acc: 0.098, val_loss: 2.601
Fold 3 | Epoch 79 - train_acc: 0.209, train_loss: 2.090, val_acc: 0.145, val_loss: 2.425
Fold 3 | Epoch 80 - train_acc: 0.212, train_loss: 2.090, val_acc: 0.175, val_loss: 4.598
Fold 3 | Epoch 81 - train_acc: 0.209, train_loss: 2.089, val_acc: 0.175, val_loss: 5.689
Fold 3 | Epoch 82 - train_acc: 0.211, train_loss: 2.089, val_acc: 0.175, val_loss: 8.016
Fold 3 | Epoch 83 - train_acc: 0.210, train_loss: 2.089, val_acc: 0.175, val_loss: 10.614
Fold 3 | Epoch 84 - train_acc: 0.209, train_loss: 2.088, val_acc: 0.175, val_loss: 8.611
Fold 3 | Epoch 85 - train_acc: 0.211, train_loss: 2.088, val_acc: 0.175, val_loss: 2.450
Fold 3 | Epoch 86 - train_acc: 0.211, train_loss: 2.087, val_acc: 0.075, val_loss: 2.932
Fold 3 | Epoch 87 - train_acc: 0.211, train_loss: 2.087, val_acc: 0.058, val_loss: 2.494
Epoch 00088: reducing learning rate of group 0 to 1.0486e-05.
Fold 3 | Epoch 88 - train_acc: 0.210, train_loss: 2.086, val_acc: 0.077, val_loss: 2.430
Fold 3 | Epoch 89 - train_acc: 0.211, train_loss: 2.086, val_acc: 0.075, val_loss: 3.178
Fold 3 | Epoch 90 - train_acc: 0.211, train_loss: 2.086, val_acc: 0.075, val_loss: 3.375
Fold 3 | Epoch 91 - train_acc: 0.211, train_loss: 2.086, val_acc: 0.075, val_loss: 3.277
Fold 3 | Epoch 92 - train_acc: 0.212, train_loss: 2.085, val_acc: 0.075, val_loss: 2.940
Fold 3 | Epoch 93 - train_acc: 0.212, train_loss: 2.085, val_acc: 0.122, val_loss: 2.302
Fold 3 | Epoch 94 - train_acc: 0.212, train_loss: 2.085, val_acc: 0.175, val_loss: 3.298
Fold 3 | Epoch 95 - train_acc: 0.211, train_loss: 2.084, val_acc: 0.175, val_loss: 3.123
Fold 3 | Epoch 96 - train_acc: 0.212, train_loss: 2.084, val_acc: 0.175, val_loss: 5.141
Fold 3 | Epoch 97 - train_acc: 0.212, train_loss: 2.084, val_acc: 0.175, val_loss: 3.556
Fold 3 | Epoch 98 - train_acc: 0.215, train_loss: 2.083, val_acc: 0.168, val_loss: 2.259
Epoch 00099: reducing learning rate of group 0 to 8.3886e-06.
Fold 3 | Epoch 99 - train_acc: 0.213, train_loss: 2.083, val_acc: 0.080, val_loss: 2.889
Fold 3 | Epoch 100 - train_acc: 0.212, train_loss: 2.083, val_acc: 0.075, val_loss: 2.936
Fold 3 | Epoch 101 - train_acc: 0.213, train_loss: 2.083, val_acc: 0.077, val_loss: 2.864
Fold 3 | Epoch 102 - train_acc: 0.214, train_loss: 2.082, val_acc: 0.077, val_loss: 2.901
Fold 3 | Epoch 103 - train_acc: 0.214, train_loss: 2.082, val_acc: 0.077, val_loss: 2.889
Fold 3 | Epoch 104 - train_acc: 0.215, train_loss: 2.082, val_acc: 0.075, val_loss: 3.150
Fold 3 | Epoch 105 - train_acc: 0.215, train_loss: 2.081, val_acc: 0.075, val_loss: 3.596
Fold 3 | Epoch 106 - train_acc: 0.215, train_loss: 2.081, val_acc: 0.075, val_loss: 3.012
Fold 3 | Epoch 107 - train_acc: 0.216, train_loss: 2.081, val_acc: 0.072, val_loss: 2.444
Fold 3 | Epoch 108 - train_acc: 0.217, train_loss: 2.081, val_acc: 0.165, val_loss: 2.342
Fold 3 | Epoch 109 - train_acc: 0.216, train_loss: 2.081, val_acc: 0.177, val_loss: 2.586
Fold 3 | Epoch 110 - train_acc: 0.216, train_loss: 2.080, val_acc: 0.175, val_loss: 3.055
Fold 3 | Epoch 111 - train_acc: 0.217, train_loss: 2.080, val_acc: 0.182, val_loss: 2.370
Fold 3 | Epoch 112 - train_acc: 0.219, train_loss: 2.080, val_acc: 0.180, val_loss: 2.264
Fold 3 | Epoch 113 - train_acc: 0.218, train_loss: 2.079, val_acc: 0.180, val_loss: 2.307
Fold 3 | Epoch 114 - train_acc: 0.217, train_loss: 2.079, val_acc: 0.180, val_loss: 2.454
Fold 3 | Epoch 115 - train_acc: 0.217, train_loss: 2.079, val_acc: 0.087, val_loss: 2.263
Fold 3 | Epoch 116 - train_acc: 0.218, train_loss: 2.079, val_acc: 0.075, val_loss: 2.809
Fold 3 | Epoch 117 - train_acc: 0.218, train_loss: 2.078, val_acc: 0.075, val_loss: 2.988
Fold 3 | Epoch 118 - train_acc: 0.220, train_loss: 2.078, val_acc: 0.075, val_loss: 3.563
Fold 3 | Epoch 119 - train_acc: 0.217, train_loss: 2.078, val_acc: 0.075, val_loss: 4.521
Fold 3 | Epoch 120 - train_acc: 0.217, train_loss: 2.078, val_acc: 0.075, val_loss: 5.357
Fold 3 | Epoch 121 - train_acc: 0.216, train_loss: 2.078, val_acc: 0.075, val_loss: 5.622
Epoch 00122: reducing learning rate of group 0 to 6.7109e-06.
Fold 3 | Epoch 122 - train_acc: 0.217, train_loss: 2.077, val_acc: 0.075, val_loss: 4.718
Fold 3 | Epoch 123 - train_acc: 0.217, train_loss: 2.077, val_acc: 0.075, val_loss: 4.386
Fold 3 | Epoch 124 - train_acc: 0.217, train_loss: 2.077, val_acc: 0.075, val_loss: 3.796
Fold 3 | Epoch 125 - train_acc: 0.216, train_loss: 2.077, val_acc: 0.075, val_loss: 4.296
Fold 3 | Epoch 126 - train_acc: 0.216, train_loss: 2.076, val_acc: 0.075, val_loss: 4.424
Fold 3 | Epoch 127 - train_acc: 0.217, train_loss: 2.076, val_acc: 0.075, val_loss: 3.461
Fold 3 | Epoch 128 - train_acc: 0.217, train_loss: 2.076, val_acc: 0.075, val_loss: 2.939
Fold 3 | Epoch 129 - train_acc: 0.217, train_loss: 2.076, val_acc: 0.075, val_loss: 2.899
Fold 3 | Epoch 130 - train_acc: 0.216, train_loss: 2.076, val_acc: 0.075, val_loss: 3.222
Fold 3 | Epoch 131 - train_acc: 0.217, train_loss: 2.076, val_acc: 0.075, val_loss: 3.277
Fold 3 | Epoch 132 - train_acc: 0.218, train_loss: 2.075, val_acc: 0.075, val_loss: 2.992
Epoch 00133: reducing learning rate of group 0 to 5.3687e-06.
Fold 3 | Epoch 133 - train_acc: 0.217, train_loss: 2.075, val_acc: 0.075, val_loss: 2.864
Fold 3 | Epoch 134 - train_acc: 0.218, train_loss: 2.075, val_acc: 0.075, val_loss: 2.923
Fold 3 | Epoch 135 - train_acc: 0.216, train_loss: 2.075, val_acc: 0.075, val_loss: 2.805
Fold 3 | Epoch 136 - train_acc: 0.218, train_loss: 2.075, val_acc: 0.075, val_loss: 2.975
Fold 3 | Epoch 137 - train_acc: 0.218, train_loss: 2.074, val_acc: 0.075, val_loss: 3.143
Fold 3 | Epoch 138 - train_acc: 0.220, train_loss: 2.074, val_acc: 0.072, val_loss: 2.617
Fold 3 | Epoch 139 - train_acc: 0.220, train_loss: 2.074, val_acc: 0.080, val_loss: 2.463
Fold 3 | Epoch 140 - train_acc: 0.218, train_loss: 2.074, val_acc: 0.090, val_loss: 2.367
Fold 3 | Epoch 141 - train_acc: 0.220, train_loss: 2.074, val_acc: 0.070, val_loss: 2.629
Fold 3 | Epoch 142 - train_acc: 0.219, train_loss: 2.074, val_acc: 0.075, val_loss: 2.830
Fold 3 | Epoch 143 - train_acc: 0.220, train_loss: 2.074, val_acc: 0.068, val_loss: 2.502
Epoch 00144: reducing learning rate of group 0 to 4.2950e-06.
Fold 3 | Epoch 144 - train_acc: 0.219, train_loss: 2.073, val_acc: 0.068, val_loss: 2.391
Fold 3 | Epoch 145 - train_acc: 0.221, train_loss: 2.073, val_acc: 0.077, val_loss: 2.523
Fold 3 | Epoch 146 - train_acc: 0.218, train_loss: 2.073, val_acc: 0.087, val_loss: 2.278
Fold 3 | Epoch 147 - train_acc: 0.220, train_loss: 2.073, val_acc: 0.087, val_loss: 2.322
Fold 3 | Epoch 148 - train_acc: 0.220, train_loss: 2.073, val_acc: 0.098, val_loss: 2.342
Fold 3 | Epoch 149 - train_acc: 0.218, train_loss: 2.073, val_acc: 0.090, val_loss: 2.322
Fold 3 | Epoch 150 - train_acc: 0.220, train_loss: 2.072, val_acc: 0.070, val_loss: 2.427
[sub3-Fold3] BEST test_acc=0.175
Confusion matrix:
 [[69  0  0  0  0  0  1  0  0]
 [40  0  0  0  0  0  0  0  0]
 [30  0  0  0  0  0  0  0  0]
 [40  0  0  0  0  0  0  0  0]
 [28  0  0  0  0  0  2  0  0]
 [59  0  0  0  0  0  1  0  0]
 [48  0  0  1  0  0  1  0  0]
 [30  0  0  0  0  0  0  0  0]
 [50  0  0  0  0  0  0  0  0]]
Fold 4 | Epoch 01 - train_acc: 0.078, train_loss: 2.206, val_acc: 0.070, val_loss: 2.205
Fold 4 | Epoch 02 - train_acc: 0.100, train_loss: 2.203, val_acc: 0.087, val_loss: 2.203
Fold 4 | Epoch 03 - train_acc: 0.118, train_loss: 2.200, val_acc: 0.085, val_loss: 2.201
Fold 4 | Epoch 04 - train_acc: 0.123, train_loss: 2.198, val_acc: 0.098, val_loss: 2.198
Fold 4 | Epoch 05 - train_acc: 0.131, train_loss: 2.195, val_acc: 0.110, val_loss: 2.194
Fold 4 | Epoch 06 - train_acc: 0.137, train_loss: 2.192, val_acc: 0.160, val_loss: 2.190
Fold 4 | Epoch 07 - train_acc: 0.148, train_loss: 2.189, val_acc: 0.177, val_loss: 2.185
Fold 4 | Epoch 08 - train_acc: 0.160, train_loss: 2.186, val_acc: 0.180, val_loss: 2.181
Fold 4 | Epoch 09 - train_acc: 0.169, train_loss: 2.182, val_acc: 0.177, val_loss: 2.175
Fold 4 | Epoch 10 - train_acc: 0.170, train_loss: 2.178, val_acc: 0.180, val_loss: 2.173
Fold 4 | Epoch 11 - train_acc: 0.174, train_loss: 2.174, val_acc: 0.177, val_loss: 2.168
Fold 4 | Epoch 12 - train_acc: 0.177, train_loss: 2.169, val_acc: 0.180, val_loss: 2.164
Fold 4 | Epoch 13 - train_acc: 0.181, train_loss: 2.164, val_acc: 0.180, val_loss: 2.166
Fold 4 | Epoch 14 - train_acc: 0.180, train_loss: 2.160, val_acc: 0.177, val_loss: 2.180
Fold 4 | Epoch 15 - train_acc: 0.186, train_loss: 2.155, val_acc: 0.175, val_loss: 2.240
Fold 4 | Epoch 16 - train_acc: 0.187, train_loss: 2.150, val_acc: 0.135, val_loss: 2.456
Fold 4 | Epoch 17 - train_acc: 0.186, train_loss: 2.147, val_acc: 0.145, val_loss: 2.862
Fold 4 | Epoch 18 - train_acc: 0.190, train_loss: 2.143, val_acc: 0.147, val_loss: 3.602
Epoch 00019: reducing learning rate of group 0 to 4.0000e-05.
Fold 4 | Epoch 19 - train_acc: 0.191, train_loss: 2.140, val_acc: 0.150, val_loss: 4.938
Fold 4 | Epoch 20 - train_acc: 0.190, train_loss: 2.137, val_acc: 0.150, val_loss: 6.377
Fold 4 | Epoch 21 - train_acc: 0.190, train_loss: 2.135, val_acc: 0.150, val_loss: 8.378
Fold 4 | Epoch 22 - train_acc: 0.190, train_loss: 2.132, val_acc: 0.150, val_loss: 10.639
Fold 4 | Epoch 23 - train_acc: 0.190, train_loss: 2.130, val_acc: 0.150, val_loss: 12.694
Fold 4 | Epoch 24 - train_acc: 0.193, train_loss: 2.128, val_acc: 0.150, val_loss: 15.050
Fold 4 | Epoch 25 - train_acc: 0.193, train_loss: 2.126, val_acc: 0.150, val_loss: 19.327
Fold 4 | Epoch 26 - train_acc: 0.193, train_loss: 2.124, val_acc: 0.150, val_loss: 23.152
Fold 4 | Epoch 27 - train_acc: 0.196, train_loss: 2.122, val_acc: 0.150, val_loss: 25.740
Fold 4 | Epoch 28 - train_acc: 0.197, train_loss: 2.120, val_acc: 0.150, val_loss: 25.290
Fold 4 | Epoch 29 - train_acc: 0.197, train_loss: 2.119, val_acc: 0.150, val_loss: 24.276
Epoch 00030: reducing learning rate of group 0 to 3.2000e-05.
Fold 4 | Epoch 30 - train_acc: 0.197, train_loss: 2.118, val_acc: 0.150, val_loss: 23.812
Fold 4 | Epoch 31 - train_acc: 0.197, train_loss: 2.116, val_acc: 0.150, val_loss: 23.820
Fold 4 | Epoch 32 - train_acc: 0.198, train_loss: 2.115, val_acc: 0.150, val_loss: 25.454
Fold 4 | Epoch 33 - train_acc: 0.198, train_loss: 2.114, val_acc: 0.150, val_loss: 26.921
Fold 4 | Epoch 34 - train_acc: 0.197, train_loss: 2.113, val_acc: 0.150, val_loss: 26.432
Fold 4 | Epoch 35 - train_acc: 0.197, train_loss: 2.112, val_acc: 0.150, val_loss: 28.289
Fold 4 | Epoch 36 - train_acc: 0.197, train_loss: 2.111, val_acc: 0.150, val_loss: 29.802
Fold 4 | Epoch 37 - train_acc: 0.196, train_loss: 2.111, val_acc: 0.150, val_loss: 26.642
Fold 4 | Epoch 38 - train_acc: 0.196, train_loss: 2.110, val_acc: 0.150, val_loss: 23.083
Fold 4 | Epoch 39 - train_acc: 0.196, train_loss: 2.109, val_acc: 0.150, val_loss: 19.770
Fold 4 | Epoch 40 - train_acc: 0.197, train_loss: 2.108, val_acc: 0.150, val_loss: 18.275
Epoch 00041: reducing learning rate of group 0 to 2.5600e-05.
Fold 4 | Epoch 41 - train_acc: 0.197, train_loss: 2.107, val_acc: 0.150, val_loss: 15.913
Fold 4 | Epoch 42 - train_acc: 0.196, train_loss: 2.106, val_acc: 0.150, val_loss: 13.688
Fold 4 | Epoch 43 - train_acc: 0.196, train_loss: 2.105, val_acc: 0.150, val_loss: 10.062
Fold 4 | Epoch 44 - train_acc: 0.197, train_loss: 2.105, val_acc: 0.150, val_loss: 7.514
Fold 4 | Epoch 45 - train_acc: 0.197, train_loss: 2.104, val_acc: 0.150, val_loss: 5.870
Fold 4 | Epoch 46 - train_acc: 0.196, train_loss: 2.104, val_acc: 0.152, val_loss: 3.448
Fold 4 | Epoch 47 - train_acc: 0.196, train_loss: 2.103, val_acc: 0.152, val_loss: 4.690
Fold 4 | Epoch 48 - train_acc: 0.199, train_loss: 2.102, val_acc: 0.150, val_loss: 8.019
Fold 4 | Epoch 49 - train_acc: 0.200, train_loss: 2.101, val_acc: 0.150, val_loss: 10.410
Fold 4 | Epoch 50 - train_acc: 0.200, train_loss: 2.101, val_acc: 0.150, val_loss: 11.715
Fold 4 | Epoch 51 - train_acc: 0.201, train_loss: 2.100, val_acc: 0.140, val_loss: 9.695
Epoch 00052: reducing learning rate of group 0 to 2.0480e-05.
Fold 4 | Epoch 52 - train_acc: 0.203, train_loss: 2.099, val_acc: 0.142, val_loss: 8.765
Fold 4 | Epoch 53 - train_acc: 0.203, train_loss: 2.099, val_acc: 0.138, val_loss: 8.033
Fold 4 | Epoch 54 - train_acc: 0.203, train_loss: 2.098, val_acc: 0.138, val_loss: 6.624
Fold 4 | Epoch 55 - train_acc: 0.204, train_loss: 2.098, val_acc: 0.138, val_loss: 9.857
Fold 4 | Epoch 56 - train_acc: 0.204, train_loss: 2.097, val_acc: 0.175, val_loss: 11.808
Fold 4 | Epoch 57 - train_acc: 0.205, train_loss: 2.096, val_acc: 0.172, val_loss: 12.409
Fold 4 | Epoch 58 - train_acc: 0.205, train_loss: 2.096, val_acc: 0.175, val_loss: 9.898
Fold 4 | Epoch 59 - train_acc: 0.206, train_loss: 2.095, val_acc: 0.175, val_loss: 6.616
Fold 4 | Epoch 60 - train_acc: 0.206, train_loss: 2.095, val_acc: 0.177, val_loss: 3.440
Fold 4 | Epoch 61 - train_acc: 0.205, train_loss: 2.094, val_acc: 0.165, val_loss: 2.979
Fold 4 | Epoch 62 - train_acc: 0.205, train_loss: 2.094, val_acc: 0.170, val_loss: 2.282
Epoch 00063: reducing learning rate of group 0 to 1.6384e-05.
Fold 4 | Epoch 63 - train_acc: 0.207, train_loss: 2.093, val_acc: 0.165, val_loss: 2.170
Fold 4 | Epoch 64 - train_acc: 0.207, train_loss: 2.093, val_acc: 0.105, val_loss: 2.279
Fold 4 | Epoch 65 - train_acc: 0.207, train_loss: 2.092, val_acc: 0.080, val_loss: 3.047
Fold 4 | Epoch 66 - train_acc: 0.206, train_loss: 2.092, val_acc: 0.098, val_loss: 2.492
Fold 4 | Epoch 67 - train_acc: 0.208, train_loss: 2.091, val_acc: 0.177, val_loss: 3.200
Fold 4 | Epoch 68 - train_acc: 0.208, train_loss: 2.091, val_acc: 0.145, val_loss: 6.586
Fold 4 | Epoch 69 - train_acc: 0.207, train_loss: 2.090, val_acc: 0.152, val_loss: 5.955
Fold 4 | Epoch 70 - train_acc: 0.208, train_loss: 2.090, val_acc: 0.152, val_loss: 7.386
Fold 4 | Epoch 71 - train_acc: 0.209, train_loss: 2.089, val_acc: 0.147, val_loss: 7.241
Fold 4 | Epoch 72 - train_acc: 0.209, train_loss: 2.089, val_acc: 0.142, val_loss: 4.773
Fold 4 | Epoch 73 - train_acc: 0.209, train_loss: 2.088, val_acc: 0.110, val_loss: 2.494
Epoch 00074: reducing learning rate of group 0 to 1.3107e-05.
